review_id,publish_date,rating,company_size,job_title,full_content,is_ai_relevant
10583589,2024-11-29T00:00:00,3.5,Small-Business(50 or fewer emp.),Manager of Distribution Operations,"What do you like best about Intercom?
You can track any emails received, keep tabs on your teams workload, make and answer phone calls, have multiple users, check old conversations/tickets

What do you dislike about Intercom?
You cannot see open and snoozed conversations in the same viewing. You need to click between the two. There should be a feature where you can display both without clicking between the two. Not as simplified as the likes of zendesk

What problems is Intercom solving and how is that benefiting you?
It is helping me work with a big team efficiently by having tickets and conversations viewable to all in the company.",True
10296081,2024-09-23T00:00:00,5.0,Small-Business(50 or fewer emp.),Operations Manager,"What do you like best about Intercom?
Intercom is an incredibly user-friendly tool to use from both an agent and admin level. It has given us a powerful connection to our customers. We have been using it for roughly 8 years now and have continued to implement new functions as the business grows. It is very easy to implement and grow.

What do you dislike about Intercom?
Sometimes getting support back from them can take some time.

What problems is Intercom solving and how is that benefiting you?
Conversational support with our entire audience. Our customers, and their customers who we also support where required. This gives us a great benefit by ensuring we have consistent messaging and no middle man when it comes to supporting our product. Our next uptake will be with AI Agents to better streamline our offerings.",True
10441816,2024-11-01T00:00:00,4.5,Mid-Market(51-1000 emp.),UW Writer,"What do you like best about Intercom?
I really like the ease of determining which customers will receive the automation and the timing. This helps a lot and gives me peace of mind.

What do you dislike about Intercom?
In my role, I use the entire proactive support feature, and I think the tool has been improving day by day. The product tour still needs adjustments to provide more flexibility, like other tools I know. Despite the explanatory materials, I still have a lot of difficulty understanding and using the Series feature.

What problems is Intercom solving and how is that benefiting you?
The benefits include improved customer satisfaction and more efficient communication, resulting in faster and more effective service.",True
10314782,2024-09-27T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I think the one thing I like the most about Intercom is how simple and easily digestable the user interface was. I think that there were the right amount of buttons and everything was labeled very intuitively. When you first start using the platform it can be tricky to learn what each symbol stands for, but once you get the hang of it, the platform becomes a second nature almost.

It was suuuuper easy to integrate our work email and implimenting it into our user experience flow. A lot of users of our product enjoyed being able to use the chat  features and giving the experience to ""talk to us"" directly.

Literally I use it all of the time to help with customer support tickets and is our go to platform to make sure our users get the help they need as efficiently as possible.

What do you dislike about Intercom?
I think that my only criticism is that I wish that there was an option to also have words alongside some of the buttons. Some of them look a little similar to each other so it's easy to get it mixed up.

What problems is Intercom solving and how is that benefiting you?
Intercom has given me a one-stop shop to be able to handle all of my customer service needs. It gives me all of the tools to create and automate customer service to make sure people are getting all of the information that they need.",True
9870304,2024-07-08T00:00:00,4.5,Small-Business(50 or fewer emp.),Product Designer,"What do you like best about Intercom?
We have been using Intercom in our company for over a year, and the experience has been extraordinary. Intercom has become a tool we use every day for managing our communications with customers. Before, we had different tools that we ended up combining into one with Intercom.

On one hand, the chat feature allows us to control all the conversations that come in, and with the automatic bots, it facilitates the qualification of the different leads that enter. Lastly, the fact that we can have all the help center articles on the same platform makes it much easier to share an article directly from the support chat.

What do you dislike about Intercom?
The onboarding takes some time until everything is set up, but it is true that the product is well-prepared in this regard to guide you.

The series/tours part is the only thing we haven't completely moved to Intercom; here we continue using another application as it offers us more flexibility.

What problems is Intercom solving and how is that benefiting you?
It is an essential tool for support and Customer Success.

It allows us to resolve user queries in real-time. Detect bugs and incidents. Capture leads and automatically qualify them to decide which funnel to include them in. Have all the help articles so that the user can self-service to resolve their doubts when starting with the platform. We save response macros to streamline support work and standardize responses. Marketing can launch banners if there is any special announcement or webinar they want to announce to users/leads, it also helps us communicate if there is any outage or specific problem.

We are a software that offers services to other companies, and without a doubt, Intercom makes it easier for us to provide a differential value with support to our clients.",True
10346596,2024-10-09T00:00:00,5.0,Small-Business(50 or fewer emp.),Client Engagement Team Lead at Kno2,"What do you like best about Intercom?
We use Intercom all day every day as the center of our support operations. I love how easily we can support 18k + active customers as well as multiple partners with a support team of 6 people, half of which don't have to live in Intercom all day. It wouldn't be possible without Intercom's automations, workflows, integrations, and Fin. Our customers and partners love our support.

What do you dislike about Intercom?
I wish there was more control over the spam filter. I would like to only have things I mark as spam go there, as we regularly lose legitimate emails into there. It's not always easy to remember to check it.

What problems is Intercom solving and how is that benefiting you?
We have a very small team, but we want to provide excellent customer service to a large amount of users and partners. Intercom allows us to accomplish that easily without having to hire more employees.",True
10656854,2024-12-17T00:00:00,4.5,Small-Business(50 or fewer emp.),Support,"What do you like best about Intercom?
The IA partner are very good when contugiration correct. Do not know about me the valor of, but seeing the IA in chat makes thinks more easily.

What do you dislike about Intercom?
The automation costumer distribution, i think the distribuition need to have more option them just the old to new ones

What problems is Intercom solving and how is that benefiting you?
The problem are not the program, but the way that program was use by my organization. I see future for the intercom",True
10616223,2024-12-06T00:00:00,5.0,Small-Business(50 or fewer emp.),Project Manager,"What do you like best about Intercom?
The best about Intercom is easy of usability. Intercom is a feature rich platform and allows easy integration to salesforce and its best to create internal tickets to support various teams

What do you dislike about Intercom?
Intercoms own support is very limited and does not live upto their expectations

What problems is Intercom solving and how is that benefiting you?
Intercom is solving issues for help desk and since the time of using Intercomm, we have benefitted immensly by resolving the issues on time because of ease of platform usability",False
10320544,2024-10-04T00:00:00,5.0,Mid-Market(51-1000 emp.),Director of Customer Success,"What do you like best about Intercom?
The team at intercom is always there to help. As we have grown our company intercom has been a key partner in it. FIN has bee huge for us in scaling our team and providing better service to our clients. We have been able to close of 50% of conversations with AI and keep an 85% CSAT score on those AI conversation. Intercom allows our team keep up with clients everyday. We are able to support 3 different products with one intercom installation.

What do you dislike about Intercom?
The pricing structure can be confusing to understand

What problems is Intercom solving and how is that benefiting you?
Intercom is our primary communication tool with our clients and for in-app education.",True
9854731,2024-07-01T00:00:00,5.0,Small-Business(50 or fewer emp.),COO,"What do you like best about Intercom?
HIPAA compliant without a massive cost.
AI that can actually help my users.
Useful and clean product walkthrough features.
Easy to build help desk articles.
All on one platform with good UI.
Startup discount.
Pricing for AI chat bot feels simple and fair.
Easy to get set up.

What do you dislike about Intercom?
Startup discount is great but won't get you HIPAA compliance.
Usage based pricing can be difficult to model future cost to company.
Have to have an active seat for any engineers who are just setting up product walkthroughs even if they aren't providing customer support.
App doesn't seem to consistently send notifications for incoming live chats.

What problems is Intercom solving and how is that benefiting you?
The product walkthrough feature has made our product much more accessible to a wide audience of users with varrying tech savviness. Live chat is super simple to use. The AI chatbot solved its first customer support ticket autonomously last week and it only took 5 minutes to setup, absolutely incredible. Help desk was also easy to setup and very useful for customers.",True
4251183,2024-11-05T00:00:00,5.0,Small-Business(50 or fewer emp.),Co-Founder,"What do you like best about Intercom?
Great support tool, great support team (there's a minimum number of characters on the questions. that's very weird)

What do you dislike about Intercom?
I had high hopes for the Intercom Product tours. It's ok overall but has some minuses. I can see you're working on it, and the support team has been great in delivering our feedback to the product team. So I am waiting on the improvements :)

Recommendations to others considering Intercom:
Do it

What problems is Intercom solving and how is that benefiting you?
We're mostly handling support, but we want to ramp up our onboarding with the product tours. So far we could only use it sparingly due to some limitations such as product tours not starting if users aren't logged in and need to go through the login process; menu items (e.g. File>New) aren't recognised when you hover over them, etc",True
10565946,2024-11-26T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Concierge,"What do you like best about Intercom?
The AI that can effortlessly improve my grammar and spelling. Additionally, it's offer a variety of options to enhance my writing, such as choosing a more friendly or formal tone.

What do you dislike about Intercom?
Nothing for now. Intercom is an incredibly user-friendly and convenient tool to utilize. It's truly a pleasure to use

What problems is Intercom solving and how is that benefiting you?
Whenever I struggle to articulate my thoughts, I have a fantastic AI tool at my disposal that can effortlessly improve my grammar and spelling. It's a lifesaver!",True
10257015,2024-10-28T00:00:00,5.0,Mid-Market(51-1000 emp.),Chat Customer Support,"What do you like best about Intercom?
What I like most about Intercom is how easy it is to navigate. I can easily view our team's CSAT standings using the ""Report"" option, and I can create and customize macros for easier customer interactions.

What do you dislike about Intercom?
As a person who always likes to customize my theme on every platform, I think it would be great if I could change my preferences to different styles and colors, in addition to the ""Light or Dark"" mode.

What problems is Intercom solving and how is that benefiting you?
It allows me to create and customize macros to provide my customers with a simpler approach.",False
10487245,2024-11-11T00:00:00,5.0,Small-Business(50 or fewer emp.),Customer Service Representative (Chat Support),"What do you like best about Intercom?
Intercom is the best customer service app that can really help to connect with our customers in the most convenient way. It's come so handy since there are quick links that will appear from the right-hand navigation bar to help our investigation in an easy way.

What do you dislike about Intercom?
There are some Intercom issues that will happen that can affect our quality performance.

What problems is Intercom solving and how is that benefiting you?
We help our customers to resolve their portal issues, and easy for us to help them investigate.",False
7888852,2024-11-07T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I am using Intercom for a lot of time, have experience with other platforms, and I would like to say that Intercom is the best solution between functionality side and user-friendliness
The AI update is also a great feature!
And many others, such as to see who is checking the chat, ping, dark mode, etc.

What do you dislike about Intercom?
I wouldn't say I liked the thing when the user comes to the chat with the identical email but not logged-in in one of the times (like just an email response) and I will not see the previous history with the contact, even when the email matches.

What problems is Intercom solving and how is that benefiting you?
Easy communication with the users. Possibility to use it correctly with the team",True
9763848,2024-06-11T00:00:00,5.0,Mid-Market(51-1000 emp.),Technical Support Executive,"What do you like best about Intercom?
First of all the user interface is too good.
You can easily manage multiple chats at a time.
Chat taggig makes it easy for us to identify the categories of issue.
Most of the basic queries are handled by the Chat Bot which reduces the hassle.
It also allows us to monitor chats of other team members.

What do you dislike about Intercom?
We cannot chat with the client on behalf of other team members, if I need to transfer the chat midway to my colleague, customer gets to know that person who is handling a chat is now changed.
Sometimes, chatbot fails to assign chats to any of the available team members and chat remains unassigned without any notification.

What problems is Intercom solving and how is that benefiting you?
The chat bot in Intercom resolves some of the basic queries of the customers itself, without involving human which is great.
It reduces the number chats we need to handle at a time becasue of chat bot.
It allows us to creat macros which enables us to save message templates and send them quicly without typing them everytime.
It recognises opening message and we just need to press TAB to enter opening message.",True
10483463,2024-11-10T00:00:00,5.0,Mid-Market(51-1000 emp.),Technical Support Manager,"What do you like best about Intercom?
Fin is a game-changer! Configuring all workflows is very easy, and you can implement them in your product with a few clicks! We use Intercom every day, and Fin is doing the heavy work for us at the moment.

He helped our support team focus on more complex support issues and lifted almost 50% of our day-to-day job.

What do you dislike about Intercom?
Literally nothing! I have one: the ""waiting period"" for the new features to come!

What problems is Intercom solving and how is that benefiting you?
Incoming tickets/chats",True
10626406,2024-12-11T00:00:00,4.0,Small-Business(50 or fewer emp.),Configuration Engineer,"What do you like best about Intercom?
We can keep all client's support requests in one place, together with keeping the knowledge base.

What do you dislike about Intercom?
Could more intuitive, it is not. The way the areas are separated is not the best and I think is the reaosn why I think could be more intuitive.

What problems is Intercom solving and how is that benefiting you?
Maybe AI, but we are not super sure how to implement it strategically.",True
9736247,2024-06-01T00:00:00,4.5,Enterprise(> 1000 emp.),Support Specialists,"What do you like best about Intercom?
The vast keyboard shortcuts were the most helpful in the Intercom. Speaking with different customers makes your life faster and easier with just one click of a button, and you can already switch to a tab, or change your interface.

Another thing I love about Intercom is the new CoPilot feature. It is an AI but also user input so you are assured that you can modify your responses and choose from the best answers from your colleagues.

What do you dislike about Intercom?
It creates too many interaction. I hope it can identify and merge tickets immediately if a user created too many inquiries in a given instance.

What problems is Intercom solving and how is that benefiting you?
It helps me become more productive by being able to communicate with multiple customers at the same time. I can get up to 3 instances open and even pull more conversations as needed. This not only help me gain more knowledge and tickets but as well help the customers lessen their efforts when communicating with us since it helps them save time as well.",True
10341771,2024-11-20T00:00:00,4.5,Mid-Market(51-1000 emp.),Supervisor,"What do you like best about Intercom?
I like the interface to help me to find the chats and create a reports to check the performance to my team and overall all team.

What do you dislike about Intercom?
Sometimes is very slow, also in the flows need a good ram to work well.

What problems is Intercom solving and how is that benefiting you?
Intercom nos ha ayudado a poder automatizar mejor nuestro servicio, teniendo metricas claras y facilidad en la atencion e informacion.",True
10254424,2024-09-16T00:00:00,4.5,Small-Business(50 or fewer emp.),Digital Support Technician,"What do you like best about Intercom?
Simple layout for navigating different tickets and cases.

Easy implementation and integration with ongoing methods of casing.

Easy to respond to any customers and support them as needed.

Lots of different features, conversations for short chats, or tickets for bigger issues.

Using it daily, it has become our main port of customer contact.

What do you dislike about Intercom?
There have been no circumstances that make me particularly dislike a part of intercom, it is a very good platform for dealing with customer enquiries.

What problems is Intercom solving and how is that benefiting you?
Intercom allows me to properly save a case to differ between larger and smaller issues.",True
9228494,2024-12-10T00:00:00,4.5,Mid-Market(51-1000 emp.),Thryv Success Specialist,"What do you like best about Intercom?
Macros function is the best of it. I really like it.

What do you dislike about Intercom?
Some optimizations need to be done on it. I'd like to add ''export conversation'' as an action.

What problems is Intercom solving and how is that benefiting you?
The problem it solves is the fact hat some clients does not like to call. Using intercom's Chat, life becomes easy for them.",False
10479600,2024-11-08T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I love that it is easy to use, very straightforward, has all of the tools that I need to do my job efficiently and effectively, and is so nice to be able to see my production and results. As a customer service representative, it has been amazing!

What do you dislike about Intercom?
It can be overwhelming because there is so much information and reports available, but I still love it because it gives me everything I need and is adaptable to my job.

What problems is Intercom solving and how is that benefiting you?
It has been the best tool for our customers and has made our jobs easier to chat with customers and solve their problems on this platform.",True
10650715,2024-12-16T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
UI is great. Possibilities when it comes to types of messaging (banners, emails, chats, popups). Our customer communication for product adoption and education is completely done via Intercom.

What do you dislike about Intercom?
Integration with Salesforce is not great. Creation of tasks via clicks on email is inconsistent to say the least.  Some asks that are not supposed to be created, are created, and those who are supposed to, are not.

What problems is Intercom solving and how is that benefiting you?
Segmentation when it comes to product and customer communication based on tags. Customer Marketing via invites to educational webinars.",True
10392240,2024-10-21T00:00:00,5.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
I use intercom everyday to talk to customers who need help, who have a question or really anything related to communication. When I started using it, I thought it was pretty good, but I didn't know the many other features it had to help me better structure my day to day with customers.

What I like the most is that even if Intercom is a big platform for giving support, their support is also very fast and accurate !

I like they communicate new features and ideas through their own channel, I can see what my customers are going to see if I activate the proactive support, or FinAI.

What do you dislike about Intercom?
Intercom is a complex product, and even though I don’t consider that to be a negative thing about it, sometimes I simply don't have the time to read through the articles. For more complicated paths like establishing rules I had a hard time finding the right information by going from one article to another.  Otherwise, is very easy to use and to understand !

What problems is Intercom solving and how is that benefiting you?
At the moment, we are using Intercom to help us structure our customer onboarding. Proactive support has been of great help to reduce basic support contact and give us time to focus on bigger problems.",True
10650263,2024-12-16T00:00:00,4.5,Mid-Market(51-1000 emp.),Product Manager,"What do you like best about Intercom?
We can send push and popup to mobile users easily and build email system logic

What do you dislike about Intercom?
Price high, some features are overpriced so we looked for another solution. Plus Intercom is blocked by Viettel service, so our users in Vietnam with Viettel telecom can't access customer center and view URL for our banners and articles.

What problems is Intercom solving and how is that benefiting you?
We use intercom for CRM, customer communication including email marketing, inapp popup, notification, etc. Intercom is easy to use and navigate for most of our internal stakeholders to find customer's queries.",True
9960706,2024-08-06T00:00:00,4.5,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
The user interface is easy to use and it's very intuitive. It allows in-platform user communication via number of channels, such as surveys, messages or banners as well as email and chatbot.

The articles and knowledge base that feed into the chatbot are very effective too. It's great to have a centralized place for customer communications and product marketing.

My team and I use Intercom nearly every day. It has been easy to implement and integrate with other channels, such as Slack.

What do you dislike about Intercom?
Being able to pick the exact elements of your subscription is a cost-efficient way to use the platform. But you can't effectively use some options without paying for others, so it feels like a constant upsell.

I had a mixed experience with customer support. The highly effective chatbot means that a lot of issues can be resolved in no time. But anytime I need to speak to a human it takes a long time to be connected. I have encountered a range of customer support agents too - some of them incredibly helpful, and others less so.

What problems is Intercom solving and how is that benefiting you?
The product tours have been an incredibly useful feature. It means that the tech team no longer has to spend time trying to build informative pop-ups in the platform. In turn, this means that marketing is fully in control of the content and everyone has far more flexibility.",True
10276755,2024-09-19T00:00:00,5.0,Mid-Market(51-1000 emp.),"Team Lead , Global Support","What do you like best about Intercom?
Over the years of using the intercom , it has been so user-friendly both for our client and as an agent . Integration -wise it made everything even smooth transitioning our chats to other ticketing tools we use . Additionally, we feel that the ease of convenience and accessibility somehow contributed to our happy clients as they can always reach out to us anytime hassle-free.

What do you dislike about Intercom?
One of the flaws I can consider to be disadvantage on my part , was during earlier days was lack or less customizations available . Like the AI , which does is not available back then .

What problems is Intercom solving and how is that benefiting you?
Currently, with the new introduction of AI ( Fin AI Copilot ), these really gave us the edge and smooth way to interact with our clients.",True
10527348,2024-11-18T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Success Associate,"What do you like best about Intercom?
Many effective tools that are very useful in providing customer support to many users.

What do you dislike about Intercom?
Their support can be a little hard to get a hold of and a few tools are missing key features like exporting data or walkthroughs of some complex tools. Either way, the pros far outweigh the cons.

What problems is Intercom solving and how is that benefiting you?
AI support, tools to improve efficiency, self service support.",True
9853317,2024-07-01T00:00:00,4.5,Small-Business(50 or fewer emp.),Product Marketing Manager,"What do you like best about Intercom?
As a product marketer, the ability to pin point specific segments of users to launch a wide variety of messages, pop-ups, chat bubbles, news articles, etc, makes it really easy to reach our customers and provide a consistent and seamless experience for them. Intercom makes it really simple to create a unified in-app and help center experience for our customers.

What do you dislike about Intercom?
I have come across a few bugs but they usually don't hold me back from getting projects done.

What problems is Intercom solving and how is that benefiting you?
Intercom solves the problem of being able to communicate to our customers directly and effienctly in the place that they work every day (our product). That is helpful for product marketing campaigns and feature launches to communicate what we need to customers so that we can have more successful product launches.",True
10411284,2024-10-25T00:00:00,5.0,Mid-Market(51-1000 emp.),Patient Concierge,"What do you like best about Intercom?
the AI generate responses and the template function make my life 100 times easier

What do you dislike about Intercom?
That I cannot go in and edit an email after creating a new user/lead. Sometimes I have a typo and instead of editing the email, I have to create a new user/lead entirely.

What problems is Intercom solving and how is that benefiting you?
It helps me with time management and makes it so I can use a marco instead of having to type out my messages everytime.",True
10054226,2024-08-27T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Experience Readiness Specialist,"What do you like best about Intercom?
Intercom is easy to use and allows great flexibility and control over your customer support. They regularly provide helpful updates for their product to enhance it's use.

What do you dislike about Intercom?
There is very little I dislike about Intercom. The cost per-assumed resolution with Fin is not always great as it can count for customers who drop off without truly being resolved.

What problems is Intercom solving and how is that benefiting you?
Intercom lets us provide fast support to our customers over email and chat. In addition, it also allows us to use Help Centres and Chatbots to reduce our inbound customer contacts. This frees up more time to work on the tricker problems.",True
10367087,2024-10-14T00:00:00,5.0,Small-Business(50 or fewer emp.),Brand Ambassador,"What do you like best about Intercom?
Is easily accessible and easy to use when completing a chat using the different macros and AI to make it easy to communicate with the customers

What do you dislike about Intercom?
I have never encountered something that I dislike about intercom.

What problems is Intercom solving and how is that benefiting you?
The time i use intercom is when we are communicating with customers who are enquiring about the business or services that we offer and it is convenient to use as we reach an understanding at the end of the day.",True
10029743,2024-08-20T00:00:00,4.5,Mid-Market(51-1000 emp.),Back Office Specialist,"What do you like best about Intercom?
How easy it is to use and how customizable their macros are, it allows to handle hundreds of chats a day with no great effort.
Another thing I love is the easy it is to implement in a new business.
It also allows to integrate another useful tools to obtain a high detail level on the conversations. It is also the tool I prefer to use daily to support the customers of the business.

What do you dislike about Intercom?
Sometimes the actions trigerred by keys can overlap and get a little messy.

What problems is Intercom solving and how is that benefiting you?
Getting all the channels the customer prefer in a tool that is easy to use.",True
10368049,2024-10-14T00:00:00,5.0,Small-Business(50 or fewer emp.),NOT GIVEN,"What do you like best about Intercom?
We've built out a really close customer engagement model by using Intercom for support, notifications, tooltips and more. The ability to make quick call outs with very little technical knowledge has been incredibly useful. I interact with Intercom almost every day to see requests, and track a few metrics.

What do you dislike about Intercom?
On the odd occasion, there have been a couple of limits on how I can run a product tour. Intercom needs the user to click ""next"" or go exactly where they are expected to, and to get around this takes a lot more effort with a ""series"". In so many ways the simplicity of Intercom is a strength, but on the odd occasion it could handle a slightly more advanced requirement.

What problems is Intercom solving and how is that benefiting you?
Intercom gives us a very human and rapid support process when customers have issues with our product. We have occasionally used Intercom for showing a banner when there was a known issue in our product, which we could do without using a developer or waiting for a hotfix. We run our product documentation through Intercom which has a fantastic ability to hide certain articles unless the user is logged in to our product.",True
9892036,2024-07-24T00:00:00,4.5,Mid-Market(51-1000 emp.),Customer Support Manager,"What do you like best about Intercom?
Compared to other chat service platforms, Intercom stands out as a clear leader. Its reliability is unmatched, ensuring consistent availability for our customers. We appreciate Intercom's commitment to innovation; they consistently introduce new features that keep us ahead of the curve.

What do you dislike about Intercom?
While the platform offers incredible value for larger enterprises, the pricing tiers might be slightly steep for startups or small businesses with limited resources. A more flexible pricing plan or potentially a free tier with limited features could make Intercom accessible to a wider range of businesses.

What problems is Intercom solving and how is that benefiting you?
Intercom has been an invaluable asset to our business. As a platform that seamlessly blends customer support, marketing, and sales, it has significantly enhanced our customer interactions.",True
9995439,2024-08-13T00:00:00,5.0,Small-Business(50 or fewer emp.),Product Manager,"What do you like best about Intercom?
The fact that you can do A LOT in Intercom. From product tours, to support, to emailcampaigns,.... You can do it all in a very intuitive way.
Also, when asking a question to Intercom support, I always get timely and to the point feedback. To end this review, the ease of integration is stunning.

What do you dislike about Intercom?
Sometimes you need to check out the helparticles because there is just too much possible in Intercom

What problems is Intercom solving and how is that benefiting you?
Intercom solves the issue that for a product manager, everything promotional can be done in one place.
Product tours, newsfeed, email campaigns to improve usage of our app --> Intercom solves it all",True
10403026,2024-10-23T00:00:00,4.5,Mid-Market(51-1000 emp.),Customer support representative,"What do you like best about Intercom?
The tool is easy to use, has a great design and customization options, allowing us a to provide a better customer support.

What do you dislike about Intercom?
Nothing really, even when there is an outage it doesn't take that much to have a solution, the only think I would remark is that sometimes the automatic responses bounce back to us.

What problems is Intercom solving and how is that benefiting you?
Having all the resources we need for our tasks in the same tool.",False
10307974,2024-09-26T00:00:00,4.5,Small-Business(50 or fewer emp.),VP of Customer Success,"What do you like best about Intercom?
Enables rapid conversations rather than long running tickets. AI is promising and maybe the best in the field, though not quite there yet for us to use in real scenarios. Workflows are really easy to manage and improves your support process. Plugins and integrations are working great.
Having used Zendesk and Salesforce before, I can definitely suggest Intercom.

What do you dislike about Intercom?
Search functionality needs some work.
Workflow is a great foundation. Could use more flexibility

What problems is Intercom solving and how is that benefiting you?
Fast implementation of our support processes. Works as promised.",True
10395670,2024-10-22T00:00:00,4.5,Small-Business(50 or fewer emp.),customer service representative,"What do you like best about Intercom?
I think something extremely useful within Intercom is the fact that we have great tools like Chat gpt among others, in addition to multiple tools to view all the information. A very well-structured platform.

What do you dislike about Intercom?
One thing that I might not like is the fact that it uses a lot of RAM, maybe it lacks a bit of optimization.

What problems is Intercom solving and how is that benefiting you?
Yes, definitely. In general, everything reaches a solution, I think.",True
10034437,2024-08-21T00:00:00,5.0,Mid-Market(51-1000 emp.),Customer Service Representative,"What do you like best about Intercom?
I do really love how it is integrated with AI options, it makes everything so smooth.

I use it everyday, 40 hours a week, in my customer support role,

And it makes everything easy by implementing new Ideas, and new features all the time.

It is easy to use, and has the most powerful and easy interface to use.

What do you dislike about Intercom?
There is nothing I do not like about Intercom

What problems is Intercom solving and how is that benefiting you?
Intergating AI makes it easy to write more friendly messages to the users, instead of depending on how we feel, it makes it great to meet the customer happiness targets.",True
10395532,2024-10-22T00:00:00,4.5,Small-Business(50 or fewer emp.),People Manager,"What do you like best about Intercom?
The user interface, everything being handy, being able to pin and use visible data points, the customer support is easier since you are able to handle as many customers as the same time as you want.

What do you dislike about Intercom?
So far the experience has been good, there isn't that much to complain about, there have been some outages but those were resolved quickly enough.

What problems is Intercom solving and how is that benefiting you?
Mainly customer service for our users.",True
9990061,2024-08-12T00:00:00,5.0,Mid-Market(51-1000 emp.),Product specialist/manager,"What do you like best about Intercom?
First of all, I like the user interface, it is so clean and organized.

I also like the most about the Intercom is, Integration with any plateform for reaching out the customer to the support center for any help. It is so convenient.

What do you dislike about Intercom?
Nothing is as dislike but when I experience Intercom in mobile application, it is not that much good and organized there.

What problems is Intercom solving and how is that benefiting you?
Intercom is making easy the process of reaching out the customer to us from any platform to get the best and fastest support. And it is also helping a lot to us in tracking all the ticketing.",False
9904377,2024-07-18T00:00:00,5.0,Mid-Market(51-1000 emp.),NOT GIVEN,"What do you like best about Intercom?
I think the most helpful thing with intercom is that they've really grown and evovled over time, they continue to push new products pretty frequently and do a good job of making you aware of what's coming out.

It's also easy to manage on your own without a lot of dev work (after you've implemented it), so it's nice to be able to just making changes/updates on your own wihtout always needing to make it a more complext process.

What do you dislike about Intercom?
I still think they have a ways to go with some of their integrations (JIRA, SF).

The pricing can also start rising pretty quickly with of the usage based functions, a lot of the recent AI updates were not included in plans, so they were additional cost.

What problems is Intercom solving and how is that benefiting you?
It's a great centreal platform for all our inbound customer communications, so that's the main problem that it solves for us. With some of the AI innovation it also saved our agents a lot of time in searching resources",True
10150949,2024-09-02T00:00:00,5.0,Mid-Market(51-1000 emp.),CX Lead,"What do you like best about Intercom?
I think one of the best things about Intercom is its focus on improving customer communication. The platform offers a range of tools that help businesses connect with their customers in real-time through chat, email, and other channels. It’s really strong in its ability to integrate with various systems, which allows for a more seamless customer experience.

What do you dislike about Intercom?
Intercom can be relatively expensive, especially for smaller businesses or startups. The pricing model can become quite steep as you add more features or users.

What problems is Intercom solving and how is that benefiting you?
Real-Time Communication & Customer Segmentation and Personalization",True
9091654,2024-07-10T00:00:00,5.0,Mid-Market(51-1000 emp.),Product Support Specialist,"What do you like best about Intercom?
I think they way all our inboxes are organized it makes it very easy to know where to look for cases. Easy to use as well and very intuitive. I used to use ZenDesk on my previous company and I prefer Intercom now as I think it is more user friendly. Great for customer support agents to work together in different cases.

What do you dislike about Intercom?
Maybe that sometimes the platform bugs and the beeping when receiving a new case is happening but not case is entering the inbox.

What problems is Intercom solving and how is that benefiting you?
Intercom is helping us establish a good work dynamic and organization. It benefits me because it allows me to be a more organized person which was one of my weaknesses.",False
10346237,2024-10-07T00:00:00,5.0,Small-Business(50 or fewer emp.),Sales Group Lead,"What do you like best about Intercom?
What I like most about Intercom is that I can respond very quickly to a customer. Macros play a big role here. Customers are happy when they receive fast responses and this contributes to the growth of our business.

What do you dislike about Intercom?
There are rare times when the intercom slows down. Notification sounds are also not my favorite.

What problems is Intercom solving and how is that benefiting you?
Every customer who uses our service has an account. All transactions are carried out through these accounts and we respond to customer requests by checking them. The fact that we can access the accounts instantly during our conversations with customers (thanks to intercom integration) provides great convenience. It is practical and fast.",False
10523320,2024-11-17T00:00:00,4.5,Mid-Market(51-1000 emp.),Customer Support Representative,"What do you like best about Intercom?
The auto-assigning of tickets and the macros ability/customization

What do you dislike about Intercom?
When the servers went down a couple weeks ago, I reached out for help and was not able to get a response/update.

What problems is Intercom solving and how is that benefiting you?
Intercom connects customers directly to me and we are able to quickly resolve their inquiries in Live Support.",False
9904598,2024-07-18T00:00:00,5.0,Small-Business(50 or fewer emp.),Operations Analyst,"What do you like best about Intercom?
Since we started using Intercom in our company, we were surprised by the ease of use and setup. Additionally, it encompasses all the necessary tools for customer satisfaction and for our operation to be optimized. Another positive point is that they are always providing improvements and new features!

What do you dislike about Intercom?
There are still some improvements and functions missing, but the Intercom team develops and launches new things all the time.

What problems is Intercom solving and how is that benefiting you?
Before, our interactions with customers were scattered. Today, we can use everything within the platform in a simple and optimized way. The tool is very visually easy and easy to set up. Additionally, it provides various reports for support analysis.",False
